0.002,0.003,0.003,0.003,0.003,0.002,0.002,0.0,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.001,0.001,0.0,0.001,0.002,0.004,0.003,0.002,0.004,0.004,0.002,0.003,0.001,0.003,0.004,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.002,0.001,0.002,0.001,0.001,0.003,0.001,0.002,0.003,0.002,0.002,0.003,0.002,0.003,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.014,0.015,0.012,0.008,0.005,0.003,0.002,0.003,0.002,0.002,0.0,-0.002,-0.002,-0.002,-0.002,0.0,0.001,-0.002,-0.001,0.002,0.002,0.001,0.0,0.002,0.025,0.023,0.018,0.009,0.005,0.002,0.002,-0.002,-0.002,-0.003,-0.002,-0.002,-0.002,-0.002,0.0,-0.001,-0.001,-0.002,0.0,-0.001,0.0,0.0,0.0,0.001,0.002,0.002,0.001,0.003,0.003,0.002,0.002,0.004,0.005,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.002,0.002,0.002,0.003,0.003,0.004,0.003,0.003,0.003,0.003,0.004,0.003,0.002,0.001,0.002,0.002,0.003,0.002,0.002,0.002,0.003,0.002,0.002,0.003,0.004,0.004,0.003,0.003,0.002,0.003,0.002,0.001,0.002,0.002,0.001,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.003,0.003,0.004,0.003,0.002,0.002,0.002,0.003,0.002,0.002,0.002
0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.002,0.003,0.003,0.003,0.003,0.003,0.001,0.002,0.002,0.002,0.003,0.003,0.001,0.002,0.002,0.016,0.018,0.011,0.007,0.006,0.003,0.002,0.002,0.0,0.0,-0.002,-0.002,-0.002,-0.001,-0.002,-0.001,0.0,0.003,0.004,0.003,0.001,0.001,0.002,0.002,0.001,0.001,0.0,0.0,0.002,0.002,-0.002,0.002,0.001,0.002,0.002,0.002,0.003,0.002,0.003,0.0,0.002,0.002,0.002,0.002,0.001,0.002,0.003,0.001,0.002,0.003,0.004,0.004,0.001,0.001,0.002,0.003,0.002,0.002,0.002,0.004,0.002,0.001,0.001,0.0,0.002,0.001,0.002,0.001,0.002,0.002,0.003,0.014,0.014,0.01,0.007,0.005,0.004,0.036,0.065,0.052,0.039,0.038,0.023,0.017,0.011,0.006,0.002,0.002,0.001,0.001,0.0,0.002,0.0,0.0,-0.002,-0.001,-0.002,-0.002,-0.001,0.0,0.001,0.006,0.006,0.006,0.006,0.008,0.007,0.013,0.01,0.008,0.006,0.007,0.01,0.012,0.009,0.012,0.013,0.012,0.012,0.013,0.015,0.013,0.011,0.01,0.01,0.01,0.01,0.011,-0.034,-0.03,-0.018,-0.01,-0.002,0.0,0.006,0.006,0.015,0.026,0.026,0.022,0.019,0.017,0.014,0.015,0.012,0.009,0.009,0.006,0.007,0.008,0.006,0.006,0.006,0.006,0.007,0.006,0.006,0.004,0.006,0.003,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,-0.001,0.0,0.004,0.002,0.002,0.0
0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.004,0.002,0.002,0.003,0.002,0.001,0.003,0.004,0.003,0.002,0.001,0.002,0.002,0.001,0.001,0.003,0.002,0.002,0.003,0.0,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.004,0.002,0.002,0.0,0.002,0.003,0.002,0.003,0.002,0.003,0.003,0.002,0.003,0.002,0.002,0.001,0.003,0.003,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.003,0.002,0.001,0.002,0.003,0.002,0.002,0.014,0.017,0.014,0.008,0.006,0.005,0.002,0.001,0.002,0.002,-0.002,-0.001,0.002,0.006,0.006,0.004,0.002,0.002,0.055,0.065,0.057,0.044,0.031,0.022,0.017,0.011,0.006,0.006,0.002,0.001,0.0,-0.001,0.001,-0.002,-0.001,-0.001,-0.003,-0.002,-0.001,-0.002,-0.001,0.003,0.002,0.005,0.008,0.006,0.008,0.012,0.007,0.007,0.008,0.009,0.01,0.011,0.01,0.01,0.01,0.01,0.014,0.017,0.016,0.019,0.018,0.014,0.014,0.011,0.01,0.01,0.01,0.012,-0.039,-0.026,-0.018,-0.009,-0.002,-0.001,0.004,0.006,0.009,0.014,0.012,0.013,0.013,0.014,0.016,0.017,0.01,0.011,0.012,0.012,0.013,0.01,0.01,0.01,0.008,0.012,0.012,0.01,0.007,0.006,0.007,0.007,0.006,0.006,0.003,0.003,0.003,0.001,0.002,0.002,0.002,0.002,0.002,0.0,0.001,0.002,0.003,0.0,0.002
0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.002,0.001,0.003,0.002,0.001,0.004,0.003,0.002,0.003,0.002,0.002,0.003,0.002,0.003,0.003,0.002,0.003,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.001,0.001,0.0,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.003,0.004,0.002,0.004,0.003,0.002,0.003,0.004,0.003,0.002,0.003,0.002,0.002,0.002,0.001,0.0,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.001,0.0,0.004,0.002,0.003,0.003,0.002,0.004,0.004,0.002,0.003,0.002,0.002,0.005,0.004,0.003,0.004,0.002,0.004,0.006,0.022,0.021,0.011,0.006,0.003,0.002,0.0,0.0,0.0,-0.002,-0.003,-0.002,-0.002,-0.002,-0.001,-0.002,-0.002,-0.002,-0.002,-0.001,0.001,0.001,0.004,0.004,0.003,0.002,0.002,0.003,0.001,0.0,0.002,0.002,0.001,0.004,0.003,0.001,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.004,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.005,0.003,0.002,0.002,0.002,0.002,0.004,0.003,0.002,0.003,0.002,0.003,0.002,0.002,0.004,0.002,0.002,0.002,0.002,0.004,0.002,0.003,0.001,0.0,0.002,0.002,0.002,0.001,0.001,0.0,0.002,0.002,0.002
0.003,0.003,0.002,0.002,0.003,0.004,0.004,0.001,0.003,0.003,0.003,0.002,0.002,0.0,0.002,0.002,0.002,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.003,0.003,0.002,0.002,0.0,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.002,0.001,0.002,0.001,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.004,0.003,0.003,0.004,0.002,0.004,0.002,0.003,0.002,0.001,0.0,0.002,0.0,0.002,0.001,0.001,0.0,0.001,0.002,0.001,0.002,0.002,0.004,0.003,0.003,0.003,0.002,0.001,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.003,0.002,0.002,0.002,0.001,0.002,0.014,0.014,0.01,0.006,0.004,0.003,0.003,0.002,0.06,0.071,0.058,0.042,0.03,0.026,0.019,0.014,0.01,0.006,0.004,0.006,0.003,0.003,0.005,-0.003,-0.006,-0.004,0.002,0.001,0.006,0.001,0.002,0.004,0.012,0.01,0.006,0.006,0.007,0.01,0.01,0.01,0.012,0.012,0.012,0.014,0.012,0.027,0.016,0.014,0.012,0.013,0.012,0.014,0.014,0.013,0.014,0.012,0.012,0.015,0.016,0.012,-0.038,-0.021,-0.014,-0.007,-0.002,0.002,0.006,0.009,0.013,0.016,0.014,0.014,0.013,0.014,0.017,0.015,0.014,0.014,0.013,0.013,0.012,0.01,0.01,0.008,0.008,0.009,0.009,0.007,0.006,0.004,0.006,0.004,0.003,0.003,0.003,0.004,0.002,0.003,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.004,0.002,0.0
0.002,0.002,0.0,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.002,0.003,0.003,0.002,0.003,0.002,0.003,0.006,0.003,0.002,0.003,0.003,0.004,0.004,0.003,0.004,0.002,0.002,0.002,0.002,0.002,0.002,0.004,0.003,0.002,0.002,0.002,0.001,0.001,0.003,0.004,0.004,0.002,0.0,0.003,0.002,0.003,0.001,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.004,0.003,0.003,0.004,0.004,0.002,0.002,0.001,0.001,0.002,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.004,0.003,0.002,0.003,0.004,0.003,0.01,0.01,0.009,0.004,0.005,0.004,0.005,0.051,0.067,0.054,0.04,0.026,0.025,0.019,0.011,0.011,0.006,0.003,0.008,0.006,0.001,0.0,-0.001,-0.004,-0.002,-0.002,-0.002,0.0,0.002,0.002,0.003,0.005,0.007,0.005,0.006,0.006,0.006,0.006,0.009,0.008,0.01,0.01,0.01,0.013,0.013,0.02,0.01,0.012,0.01,0.01,0.01,0.011,0.01,0.012,0.013,0.012,0.012,0.014,0.01,-0.039,-0.022,-0.015,-0.006,0.0,0.001,0.003,0.008,0.01,0.014,0.012,0.013,0.014,0.014,0.017,0.015,0.014,0.011,0.012,0.013,0.013,0.011,0.01,0.009,0.009,0.01,0.008,0.006,0.006,0.005,0.006,0.006,0.006,0.004,0.01,0.011,0.009,0.005,0.006,0.004,0.003,0.003,0.002,0.002,0.001,0.0,0.001,0.001,0.0
0.002,0.002,0.002,0.002,0.004,0.004,0.002,0.002,0.003,0.002,0.004,0.003,0.004,0.004,0.004,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.0,0.001,0.002,0.004,0.003,0.003,0.004,0.002,0.002,0.003,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.0,0.001,0.002,0.0,0.001,0.005,0.006,0.005,0.003,0.003,0.003,0.002,0.002,0.0,0.0,0.0,0.002,0.002,0.002,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.004,0.001,0.002,0.003,0.003,0.002,0.002,0.003,0.003,0.003,0.004,0.002,0.002,0.003,0.003,0.002,0.002,0.003,0.004,0.003,0.003,0.002,0.004,0.004,0.002,0.004,0.002,0.004,0.002,0.023,0.023,0.015,0.01,0.006,0.003,0.002,0.0,-0.002,-0.001,-0.002,-0.004,-0.004,-0.005,-0.003,-0.003,-0.002,0.0,-0.002,0.0,0.0,0.0,0.0,0.001,0.002,0.001,0.001,0.0,0.001,0.002,0.001,0.002,0.002,0.002,0.004,0.004,0.003,0.002,0.003,0.002,0.002,0.001,0.004,0.003,0.019,0.022,0.016,0.011,0.006,0.005,0.002,0.002,-0.001,-0.002,-0.001,0.0,-0.001,-0.001,-0.001,0.0,0.0,0.0,-0.002,0.002,0.0,0.001,0.002,0.001,0.002,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.002,0.001,0.002,0.004,0.002,0.003,0.002,0.003,0.004,0.003,0.002,0.003,0.002,0.003,0.003,0.003,0.002,0.002,0.002,0.004,0.004,0.004,0.003,0.002,0.002
0.002,0.002,0.001,0.002,0.002,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.002,0.002,0.003,0.004,0.002,0.004,0.004,0.003,0.003,0.002,0.0,-0.001,0.001,0.002,0.002,0.001,0.003,0.001,0.003,0.003,0.002,0.002,0.002,0.001,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.003,0.003,0.004,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.003,0.002,0.002,0.002,0.004,0.002,0.002,0.004,0.002,0.003,0.002,0.003,0.003,0.001,0.002,0.003,0.002,0.003,0.002,0.02,0.02,0.013,0.007,0.006,0.004,0.001,0.002,0.002,0.001,0.041,0.057,0.05,0.034,0.026,0.021,0.017,0.012,0.003,0.0,-0.001,-0.001,-0.002,-0.002,-0.004,-0.003,0.0,0.004,0.0,0.004,0.002,-0.001,0.002,0.003,0.006,0.006,0.006,0.008,0.007,0.009,0.011,0.014,0.011,0.01,0.009,0.008,0.01,0.011,0.01,0.012,0.012,0.013,0.011,0.013,0.012,0.014,0.011,0.009,0.009,0.01,0.01,-0.014,-0.028,-0.018,-0.01,-0.005,0.0,0.006,0.008,0.01,0.011,0.013,0.013,0.012,0.014,0.014,0.015,0.014,0.013,0.013,0.012,0.01,0.011,0.01,0.006,0.008,0.009,0.01,0.009,0.006,0.006,0.004,0.003,0.003,0.004,0.002,0.003,0.005,0.003,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.006,0.006
0.002,0.009,0.01,0.006,0.006,0.002,0.002,0.0,0.0,0.0,0.001,0.0,0.002,0.002,0.002,0.002,0.001,0.0,0.001,0.0,0.002,0.0,0.001,0.002,0.003,0.003,0.003,0.002,0.002,0.003,0.003,0.002,0.001,0.003,0.003,0.004,0.003,0.002,0.001,0.002,0.002,0.002,0.002,0.003,0.002,0.003,0.002,0.002,0.002,0.002,0.004,0.004,0.002,0.001,0.003,0.003,0.0,0.003,0.003,0.002,0.003,0.003,0.002,0.002,0.002,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.003,0.002,0.002,0.001,0.003,0.002,0.002,0.003,0.002,0.002,0.003,0.003,0.001,0.002,0.002,0.0,0.001,0.002,0.002,0.003,0.002,0.002,0.003,0.005,0.002,0.002,0.001,0.024,0.023,0.015,0.01,0.006,0.003,0.003,0.002,-0.001,-0.002,-0.003,-0.002,-0.002,-0.004,-0.003,-0.001,-0.001,-0.001,0.0,-0.002,-0.001,-0.001,-0.001,0.0,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.002,0.001,0.001,0.002,0.003,0.004,0.003,0.003,0.004,0.003,0.002,0.003,0.002,0.002,0.002,0.004,0.005,0.004,0.002,0.002,0.003,0.002,0.004,0.002,0.003,0.003,0.002,0.003,0.002,0.002,0.001,0.003,0.002,0.003,0.003,0.002,0.002,0.003,0.002,0.004,0.004,0.004,0.004,0.001,0.0,0.003,0.002,0.002,0.001,0.002,0.002,0.004,0.003,0.002,0.002,0.004,0.002,0.002,0.003,0.002,0.001,0.001,0.002,0.002,0.003,0.003,0.004,0.003,0.002,0.003
0.0,0.001,0.0,0.003,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.003,0.004,0.003,0.002,0.002,0.001,0.001,0.003,0.003,0.002,0.002,0.001,0.002,0.002,0.002,0.003,0.003,0.002,0.001,0.003,0.0,0.002,0.003,0.002,0.003,0.004,0.004,0.003,0.002,0.004,0.003,0.004,0.003,0.002,0.002,0.004,0.003,0.003,0.002,0.002,0.002,0.001,0.002,0.002,0.003,0.004,0.004,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.003,0.004,0.004,0.001,0.003,0.002,0.004,0.003,0.004,0.003,0.0,0.001,0.002,0.002,0.003,0.002,0.001,0.001,0.001,0.0,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.002,0.026,0.026,0.021,0.011,0.006,0.004,0.001,0.0,0.0,0.0,-0.001,-0.002,-0.002,-0.002,-0.003,-0.002,-0.001,-0.002,-0.001,-0.002,-0.001,-0.001,-0.001,-0.001,0.0,-0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.003,0.004,0.002,0.003,0.004,0.005,0.006,0.004,0.004,0.004,0.003,0.003,0.002,0.001,0.001,0.003,0.003,0.002,0.002,0.003,0.002,0.001,0.003,0.003,0.003,0.003,0.002,0.003,0.003,0.002,0.002,0.002,0.003,0.004,0.002,0.003,0.003,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.0,0.002,0.002,0.003,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.004,0.003,0.003,0.003,0.002,0.001
0.012,0.015,0.015,0.01,0.005,0.003,0.0,-0.001,-0.002,-0.002,-0.006,0.002,0.004,0.002,0.0,-0.001,-0.002,-0.005,-0.006,-0.006,-0.004,-0.003,-0.004,-0.002,-0.001,-0.003,-0.001,-0.001,-0.001,-0.001,0.0,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.003,0.003,0.001,0.002,0.003,0.003,0.003,0.002,0.003,0.004,0.003,0.002,0.003,0.002,0.004,0.003,0.003,0.002,0.004,0.003,0.002,0.001,0.002,0.004,0.002,0.003,0.004,0.003,0.003,0.002,0.002,0.002,0.003,0.002,0.003,0.004,0.002,0.003,0.003,0.003,0.003,0.002,0.004,0.003,0.002,0.002,0.004,0.002,0.002,0.006,0.008,0.007,0.006,0.066,0.074,0.062,0.042,0.028,0.024,0.02,0.012,0.01,0.008,0.003,0.004,0.001,-0.002,0.006,-0.001,-0.003,-0.002,-0.002,-0.001,0.002,0.001,0.002,0.005,0.004,0.01,0.013,0.01,0.01,0.006,0.007,0.009,0.01,0.01,0.01,0.01,0.01,0.012,0.012,0.012,0.016,0.013,0.01,0.01,0.01,0.011,0.011,0.012,0.013,0.013,0.011,-0.031,-0.03,-0.018,-0.01,-0.003,-0.001,0.004,0.008,0.01,0.012,0.013,0.013,0.014,0.014,0.014,0.014,0.014,0.013,0.011,0.013,0.013,0.011,0.01,0.01,0.01,0.01,0.009,0.009,0.009,0.007,0.006,0.006,0.004,0.004,0.004,0.003,0.004,0.002,0.002,0.002,0.002,0.004,0.002,0.001,0.003,0.002,0.003,0.002,0.002,0.004
0.003,0.002,0.003,0.003,0.001,0.002,0.003,0.002,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.004,0.004,0.003,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.0,0.002,0.003,0.003,0.002,0.003,0.002,0.004,0.003,0.002,0.002,0.001,0.002,0.002,0.001,0.002,0.002,0.001,0.001,0.004,0.003,0.003,0.002,0.002,0.001,0.003,0.003,0.004,0.004,0.002,0.003,0.003,0.004,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.003,0.003,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.027,0.027,0.018,0.01,0.007,0.004,0.002,-0.001,-0.002,-0.003,-0.004,-0.003,-0.003,-0.002,-0.002,-0.002,-0.002,-0.003,-0.001,-0.001,-0.002,0.002,0.001,0.002,0.0,0.0,0.001,0.0,0.0,0.003,0.003,0.003,0.003,0.002,0.002,0.003,0.003,0.002,0.002,0.002,0.004,0.003,0.004,0.002,0.003,0.004,0.004,0.006,0.003,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.003,0.002,0.001,0.002,0.003,0.003,0.001,0.002,0.002,0.003,0.002,0.002,0.002,0.003,0.002,0.003,0.002,0.002,0.002,0.002,0.003,0.003,0.004,0.003,0.003,0.002,0.002,0.002,0.003,0.003,0.002,0.004,0.002,0.001,0.0,0.002,0.003,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0.001
0.004,0.001,0.001,0.002,0.002,0.003,0.004,0.003,0.003,0.001,0.002,0.001,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.004,0.004,0.004,0.004,0.002,0.001,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.001,0.002,0.004,0.003,0.001,0.0,0.001,0.002,0.003,0.002,0.001,0.004,0.003,0.003,0.002,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.002,0.001,0.001,0.0,0.003,0.002,0.003,0.003,0.002,0.002,0.0,0.001,0.002,0.003,0.006,0.005,0.004,0.001,0.002,0.002,0.004,0.003,0.003,0.001,0.002,0.004,0.004,0.003,0.002,0.001,0.007,0.007,0.006,0.006,0.005,0.048,0.069,0.053,0.043,0.03,0.026,0.019,0.021,0.014,0.011,0.002,0.0,-0.001,-0.001,-0.001,-0.002,-0.003,0.0,0.001,0.0,0.003,0.006,0.004,0.002,0.003,0.002,0.003,0.004,0.005,0.007,0.01,0.008,0.01,0.011,0.013,0.013,0.011,0.01,0.012,0.012,0.012,0.013,0.012,0.013,0.014,0.013,0.017,0.021,0.014,0.012,0.01,-0.029,-0.031,-0.02,-0.01,-0.004,-0.001,0.023,0.022,0.02,0.017,0.018,0.014,0.013,0.012,0.011,0.012,0.012,0.01,0.008,0.009,0.008,0.007,0.008,0.006,0.006,0.006,0.007,0.006,0.006,0.005,0.004,0.002,0.003,0.002,0.001,0.001,0.002,0.002,0.002,0.001,0.003,0.004,0.006,0.002,0.002,0.002,0.002,0.001,0.002,0.001
0.004,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.02,0.019,0.012,0.007,0.005,0.002,0.001,0.0,-0.002,-0.002,-0.001,-0.002,-0.002,-0.002,0.001,-0.001,-0.001,0.0,-0.001,-0.001,0.0,0.002,0.0,0.002,0.002,0.0,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.002,0.003,0.002,0.001,0.002,0.002,0.002,0.003,0.003,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.003,0.003,0.002,0.002,0.002,0.003,0.003,0.003,0.002,0.002,0.002,0.003,0.003,0.004,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0.004,0.003,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.003,0.002,0.003,0.003,0.027,0.028,0.02,0.013,0.007,0.005,0.001,0.0,-0.001,-0.002,-0.003,-0.006,-0.003,-0.003,-0.003,-0.002,-0.001,-0.001,-0.002,-0.002,-0.002,0.0,0.0,0.0,0.001,-0.001,-0.001,0.001,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.0,0.002,0.002,0.003,0.006,0.002,0.001,0.003,0.003,0.002,0.004,0.004,0.003,0.002,0.001,0.002,0.002,0.001,0.003,0.002,0.003,0.002,0.002,0.004,0.003,0.002,0.002,0.002,0.004,0.002,0.003,0.001,0.003,0.004,0.005,0.005,0.003,0.002,0.004,0.004,0.003,0.001,0.002,0.002,0.002,0.001,0.002,0.004,0.003,0.002,0.002,0.003,0.002,0.002,0.003,0.003,0.002,0.001,0.002,0.002,0.003,0.002,0.001,0.0,0.0,0.002
0.002,0.003,0.003,0.003,0.004,0.003,0.002,0.001,0.003,0.003,0.002,0.001,0.002,0.002,0.002,0.003,0.004,0.003,0.004,0.003,0.0,0.0,0.001,0.002,0.003,0.002,0.001,0.002,0.002,0.003,0.002,0.0,0.003,0.003,0.002,0.005,0.003,0.004,0.01,0.01,0.007,0.006,0.006,0.004,0.004,0.001,0.0,0.0,0.001,0.0,-0.001,0.0,0.0,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.001,0.002,0.001,0.002,0.002,0.003,0.001,0.0,0.001,0.001,0.0,0.002,0.002,0.004,0.006,0.006,0.006,0.003,0.002,0.002,0.002,0.003,0.003,0.003,0.002,0.002,0.001,0.002,0.003,0.003,0.003,0.004,0.014,0.013,0.01,0.007,0.005,0.002,0.002,0.042,0.065,0.054,0.038,0.034,0.025,0.016,0.01,0.006,0.001,0.006,0.001,-0.002,-0.002,0.001,0.002,0.003,0.02,-0.002,-0.001,-0.002,-0.001,0.0,0.002,0.003,0.005,0.004,0.008,0.007,0.007,0.012,0.01,0.007,0.007,0.01,0.01,0.012,0.01,0.01,0.012,0.013,0.012,0.01,0.014,0.011,0.011,0.01,0.01,0.01,0.01,0.012,0.004,-0.036,-0.024,-0.014,-0.006,0.0,0.002,0.005,0.006,0.011,0.016,0.013,0.011,0.014,0.014,0.016,0.014,0.014,0.014,0.013,0.014,0.014,0.01,0.01,0.01,0.009,0.01,0.009,0.01,0.006,0.006,0.006,0.005,0.004,0.004,0.005,0.005,0.003,0.003,0.002,0.004,0.005,0.004,0.001,0.002,0.001,0.002,0.003,0.001,0.0
0.002,0.003,0.003,0.003,0.001,0.002,0.003,0.002,0.004,0.004,0.002,0.001,0.002,0.004,0.003,0.002,0.002,0.001,0.003,0.003,0.003,0.001,0.001,0.001,0.002,0.004,0.004,0.003,0.002,0.001,0.003,0.003,0.002,0.002,0.002,0.006,0.012,0.011,0.008,0.006,0.004,0.003,0.003,0.0,0.0,0.0,-0.002,-0.001,0.0,0.0,-0.001,-0.001,-0.001,-0.001,-0.001,0.002,0.002,0.001,0.002,0.002,0.001,0.002,0.002,0.003,0.003,0.002,0.002,0.001,0.002,0.002,0.003,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.0,0.001,0.026,0.027,0.018,0.012,0.007,0.006,0.002,0.0,-0.002,-0.002,-0.002,-0.002,-0.005,-0.003,-0.002,-0.001,-0.002,-0.002,-0.003,-0.001,-0.002,0.001,0.0,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0.003,0.001,0.002,0.002,0.002,0.001,0.002,0.004,0.004,0.003,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.003,0.002,0.003,0.002,0.002,0.002,0.003,0.002,0.001,0.002,0.003,0.004,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.005,0.002,0.003,0.003,0.004,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.001,0.004,0.001,0.002,0.001,0.002,0.002,0.001,0.003,0.002,0.003,0.002,0.001,0.001,0.003,0.002,0.003,0.002,0.0,0.002
0.003,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.003,0.003,0.01,0.01,0.006,0.004,0.002,0.001,0.002,0.001,0.004,0.003,0.002,0.0,0.001,0.002,-0.001,0.0,0.002,0.0,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.001,0.002,0.003,0.003,0.003,0.002,0.001,0.003,0.001,0.002,0.003,0.002,0.002,0.002,0.003,0.003,0.004,0.003,0.002,0.004,0.005,0.003,0.002,0.003,0.002,0.002,0.003,0.002,0.001,0.003,0.002,0.001,0.002,0.004,0.004,0.003,0.003,0.004,0.002,0.002,0.002,0.002,0.004,0.003,0.003,0.003,0.003,0.002,0.002,0.003,0.003,0.002,0.002,0.001,0.001,0.0,0.002,0.002,0.001,0.001,0.003,0.003,0.003,0.028,0.03,0.021,0.013,0.008,0.006,0.002,0.001,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,-0.001,-0.001,0.0,0.0,0.001,0.001,0.0,0.0,0.001,0.002,0.003,0.004,0.008,0.007,0.005,0.004,0.004,0.005,0.003,0.0,0.0,0.0,0.001,0.002,0.0,-0.001,0.0,0.001,0.001,0.0,0.001,0.002,0.002,0.002,0.003,0.002,0.003,0.004,0.002,0.003,0.002,0.002,0.002,0.004,0.002,0.004,0.003,0.004,0.002,0.004,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.002,0.004,0.003,0.003,0.003,0.002,0.003,0.003,0.003,0.003,0.002,0.003,0.002,0.004,0.003,0.002,0.002,0.001,0.002,0.001,0.002,0.002,0.002,0.002
